id;name;taggings_count;kind
4930;no solo nª de votos;1;
4931;1º salud y necesidad.;1;
4932;"transporte público; mejoras; movilida...";2;
4933;Alepo;1;
4935;garapalo;1;
4936;Impuestos municipales;1;
4937;Impuesto de circulación;1;
4938;Movilidad seguridad;2;
4939;Gestión de residuos;4;
4940;"m30; m40";2;
4941;descentralizacion;1;
4942;Movilidad tarjeta minusvalidos;1;
4943;Comunicaciones;1;
4944;"aparcamiento; movilidad; coches; polu...";1;
4945;estelas aviones;1;
4946;Transporte publico ruta tardar;1;
4947;cita previa;1;
4948;demora;1;
4949;"Distritos;Movilidad;Seguridad y Emerg...";1;
4950;"cercanias; movilidad; madrid;";1;
4951;"emt; bus; movilidad";2;
4952;"Movilidad; contaminacion";1;
4953;BUZONEO;2;
4954;REPARTO PUBLICIDAD;1;
4955;BUZONES;1;
4956;COMUNIDAD DE PROPIETARIOS;1;
4957;APR OPERA;1;
4958;Las Letras;1;
4959;Cortes;1;
4960;leucemia;1;
4961;donar médula;1;
4962;salvar vidas;2;
4963;cáncer;2;
4964;guardarropas;1;
4965;Parque de la Vaguada;1;
4966;Autoescuelas;1;
4967;conducción agresiva;1;
4968;contaminantes;2;
4969;NOX;1;
4970;CO;2;
4971;árboles madrid;1;
4972;chamberi.;1;
4973;Finalistas Plaza de España;1;
4974;Derechos y urbanismo;1;
4975;Línea 7;1;
4976;Línea 1;1;
4977;177;1;
4978;"MRío; Carriles bici; Parque Lineal de...";1;
4979;Agencias Inmobiliarias;1;
4980;Comisiones;1;
4982;Inmobiliarias;1;
4983;tarjetas;1;
4984;gestión de transporte;1;
4985;soluciónes de transporte;1;
4986;recargas;1;
4987;bonos transporte;1;
4990;reasfaltado;2;
4992;Comerciantes;1;
4993;Medio-Ambiente;29;
4994;Maria Escribano Guerra;1;
4995;60;1;
4996;Parque Móvil;1;
4997;Perros sanos;1;
5000;personas sin hogar;2;
5002;"Distritos;";2;
5004;ABONO BONO 10 SESIÓN SESIONES MADRID ...;2;
5006;subterraneo gran via;1;
5007;ofertas;1;
5009;conciliacion vida familiar;2;
5010;"triatlon; deporte;  entrenamiento; so...";1;
5012;Noria;3;
5013;London Eye;1;
5014;Cultura Movilidad;1;
5016;Por favor;1;
5017;no dejen aparcar coches particulares ...;1;
5018;a derecha e izquierda. Pasa el autobu...;1;
5019;se forma un lío que los chóferes  y  ...;1;
5020;no entienden porque;1;
5021;en una calle tan estrecha no ponen  ó...;1;
5022;Extranjero;2;
5027;"bicicletas;Tetuán;castellana;tráfico;";1;
5028;"Barrio del Pilar;Zona Azul;Zona verde...";1;
5032;Conducir;1;
5033;Car Sharing;1;
5037;El amor a tamar;1;
5040;ecologia;3;
5041;doctor esquerdo;4;
5042;peatonalizacion centro;1;
5043;una cuidad sucia;1;
5044;Aalliicciiaa;1;
5046;vías públicas.;1;
5047;Conexión;3;
5049;restricciones;1;
5052;Puente de los Franceses;3;
5055;autos;1;
5056;pub;1;
5057;ponzano;1;
5058;alonso cano;1;
5059;claxon;1;
5060;bocina;1;
5062;EXPROPIACIÓN;2;
5070;PARQUES Y ZONAS VERDES;389;
5074;Distrito21;1;
5077;clinico;1;
5085;badén;2;
5086;amarillo;1;
5093;"suciedad; coche; coches; arboles";1;
5094;limpiar Madrid;1;
5095;paso de peatones;3;
5096;alto extremadura;2;
5098;puente de segovia;1;
5100;"VOTACIONES"" ""INFORMACION";1;
5105;"presupuestos; participación";1;
5106;heces;3;
5108;el capricho;2;
5109;Grietas;1;
5110;Prevención Buying;1;
5112;artefacto;3;
5113;San Cipriano;1;
5114;rotonda;5;
5115;Minerva;1;
5116;Absorción;1;
5117;Federación;1;
5118;trasporte publico;2;
5119;villa verde;1;
5123;"parque canino orcasitas; espacio para...";1;
5126;Espacio público junto al Centro Médic...;1;
5130;Plaza de la Remonta;1;
5131;sucia;1;
5132;peligro atropello;2;
5133;plaza para todos;2;
5134;Mobilidad reducida;1;
5135;Adelfas;1;
5136;"Urbanismo; Movilidad; Transporte Públ...";3;
5137;DUDAS GASTOS PASOS CEBRA EN SANTA EUG...;1;
5139;Tramo peatonal metro Alfonso XIII;1;
5142;azoteas;1;
5143;cubiertas vegetales;2;
5144;Parque Darwin;1;
5145;Niñas;2;
5146;aparcabicis;3;
5147;exclusión social;2;
5148;Movilidad. Asociacionrs;1;
5149;Calle La Verdad;1;
5151;padres de la constitución;1;
5152;wifi Madrid;1;
5153;ruido Madrid;1;
5154;Renfe Cercanías.;1;
5156;Invertir en servicios sociales;1;
5157;Personal del Ayuntamiento;1;
5158;personal laboral;1;
5159;gestión privada;1;
5160;concurso público;1;
5161;pliegos;1;
5162;Renfe cercanías;1;
5163;Alcaldesa Irresponsable;1;
5164;ITP;1;
5166;Paso peatones;2;
5168;Personalmente;1;
5169;a mi esos conductores;1;
5170;me han obligado;1;
5171;en estas situaciones;1;
5172;a encender las luces de emergencia...;1;
5173;Calle Real de Merinas;1;
5174;La cañada real;1;
5176;Calle Alcalá;4;
5177;organización municipal;1;
5178;Hospital público;1;
5179;vecinos molestos;1;
5180;música alta;1;
5181;Motos y terrazas;1;
5182;no son aceras;1;
5183;Palos de Moguer;1;
5184;Movilidad  Información  Transporte;1;
5185;Movilidad Transporte;1;
5186;Carsharing;1;
5187;potencialmente;1;
5188;ppp;4;
5189;Mendez-Álvaro;2;
5190;Justicia e igualdad;2;
5191;para todos;1;
5192;"Salud; civismo";1;
5193;descampado Camilo José Cela;1;
5196;"Párking; residentes; Párking para res...";2;
5197;señalizacion;1;
5199;Nuevos carteles para la guía botanica...;1;
5200;constitución;1;
5201;estadio olimpico;1;
5202;pista patinaje hielo ruedas patines p...;1;
5203;Zonas de descanso;1;
5204;"asuntos sociales""economia";1;
5205;"limpieza; animales; policia";1;
5206;Movilidad Bicicletas;3;
5207;rodriguez;1;
5208;sahagun;1;
5209;StopArtefacto;1;
5210;Rita;1;
5211;#trafico #chamberi #arguelles #atasco...;1;
5212;Jose Abascal;1;
5213;Maria de Molina;1;
5214;herbicidas;1;
5215;tala árboles;1;
5216;bebidas alcohólicas;1;
5217;Talleres municipales;1;
5218;Asociacion Cerro buenos Aires Las Bar...;1;
5219;Derechos de propietarios;1;
5220;Exposición;1;
5221;Gestión eficaz;1;
5222;"Derechos Sociales;Distritos;Medios;Sa...";1;
5223;óptica;1;
5224;optometría;1;
5225;visión;1;
5226;Medio Ambiente REDUCCION DRASTICA DE ...;1;
5227;puestos de trabajo;2;
5228;Urgente operación asfalto entre Aluch...;1;
5229;ciclo de vida;1;
5232;estado de las calles;1;
5233;estado de la ciudad;1;
5234;mejoras del terreno;1;
5235;Ludopatía;1;
5236;Juegos de Azar;1;
5237;Parque arturo soria hospital aire ciu...;1;
5238;PINTOR ROSALES;5;
5240;RPT;1;
5241;personal eventual;1;
5242;administrativos GM del PP;1;
5243;ratio jefeadministrativo;1;
5245;Sitesientesgato;27;
5246;Islazul;1;
5247;Circulación fin de semana Paseo Ruper...;1;
5248;Varios Distritos;1;
5250;AMPA;5;
5251;"Medio ambiente; punto limpio";1;
5252;Fiestas Hortaleza;5;
5253;Derechos Sociales y Educación;1;
5254;camíón de basura;1;
5255;deterioro zona verde;1;
5256;votacion;1;
5257;Votación;1;
5258;Dedicatorias;1;
5259;Patrocinio;1;
5260;jugar;5;
5261;fotografía;2;
5262;controlador;1;
5263;RECEPCIONAR;2;
5264;ARREGLO;5;
5266;moralatalaz;1;
5267;político;1;
5268;embargo;1;
5269;prevaricación;2;
5270;hartazgo;1;
5271;Todolimpio;1;
5272;"Deportes;";1;
5273;"Asociaciones;";1;
5275;Medio Ambiente y movilidad y urbanismo;3;
5277;Millán Astray;1;
5278;Paca Sauquillo;1;
5281;Defensa Animal.  Medioambiente. Urban...;1;
5282;Intergeneracionalidad;2;
5283;Asociacion UR;1;
5284;Interbloques;3;
5285;Associacion UR;1;
5286;Entrada calle M-607r;1;
5287;Asocxiacion UR;1;
5288;espacios abandonados Poblado Dirigido...;1;
5289;'Asociacion UR;1;
5290;acceso bloque Manresa 52 y 54`;1;
5292;Democracia participativa;1;
5293;Emple;1;
5294;Calle Anoeta;1;
5295;Villaverde Alto;1;
5296;Puente Alcocer;2;
5297;vías del tren;1;
5298;personal;1;
5299;si te sientes gato;5;
5303;FACILIDAD PARA ENCONTRAR PISO CON ANI...;1;
5311;Salud Animales;2;
5312;Bono transporte reducido para jubilad...;1;
5313;Nietos;1;
5314;Santa engracia;1;
5315;no nos preguntaron;1;
5316;circulación responsable;1;
5317;mas transparencia menos demagogia;1;
5324;cine infantil;1;
5325;cine hecho por niños;1;
5329;colonias felinas;4;
5335;G1000;68;
5336;Ludotecas;2;
5337;rocódromo;4;
5338;bulder;1;
5339;Administración;1;
5341;Medio Ambiente y deporte;1;
5346;Desarrollo emocional;1;
5347;Maltrato infantil;1;
5348;Centros Educativos;5;
5349;Bullying;3;
5353;Distritos.Urbanismo.;1;
5356;motocicletas;1;
5357;limpiacristales;1;
5358;aletas;1;
5359;tiburon;1;
5360;carrilbus;1;
5362;#movilidad #aparcamientos #zona SER #...;2;
5365;vías públicas;27;
5366;Carabanchel patrimonio cultura;1;
5368;Obstáculos;1;
5369;Aplicación;1;
5370;Urbanismo G1000;4;
5371;"Medio Ambiente; G1000 Limpieza; Salud";1;
5376;Tranquilidad;1;
5379;"Infancia; exclusión social o marginación";1;
5380;agroecología;3;
5382;Cinismo;1;
5383;"G1000""";2;
5385;Empleabilidad;2;
5387;colegios públicos;4;
5389;Prevención violencia;1;
5390;TRANSPORTE PUBLICO. METRO.FINES DE SE...;1;
5391;hipertensión;1;
5392;azucar;1;
5393;sal;1;
5394;Cultura Adolescentes ocio;1;
5395;Compostaje;3;
5397;cementerio;2;
5401;pluralidad;2;
5402;sociedad de la información;3;
5403;brecha cultural;2;
5405;Comunicación No Violenta;1;
5408;AMPAS Y COLEGIOS PÚBLICOS DEL DISTRITO;2;
5411;equipamientos;1;
5412;Educación y salud;2;
5413;FORO LOCAL;22;
5420;Arte ciudadano;1;
5422;asociacionismo;7;
5428;Asociaciones A.Vecinal General Ricardos;1;
5429;foros locales;12;
5430;presupuestos participativos Distrito ...;1;
5431;foros locales Distrito de Carabanchel;1;
5433;Cultura Deporte;1;
5436;juegos infantiles;4;
5439;joven;1;
5444;tapas;2;
5446;T-61;1;
5473;Espacios de igualdad;1;
5475;Convivencia entre generaciones;1;
5478;Mesa de Presupuestos Participativos;10;
5480;Actividad fisica para Mayores;1;
5495;sala de estudios;2;
5498;glorieta;1;
5499;italia;1;
5501;Dedicado a los administradores de est...;1;
5502;antracita;1;
5503;molino;1;
5504;aseos publicos;1;
5507;autoescuelas movilidad;1;
5508;"cultura; bibliotecas";2;
5509;conocimiento;2;
5511;sexismo;2;
5512;prejuicios;1;
5513;C Fdez de Cordova;1;
5514;Escuela Infantil Shantala;1;
5515;Escuela Infantil Pública;1;
5516;Escuela Pública;1;
5517;Ventilación;1;
5518;Goya;1;
5519;Florida;1;
5520;Patrimonio Inmaterial;2;
5521;UNESCO;1;
5522;pedro yagüe;1;
5523;pistas;1;
5524;deportivas;1;
5525;ampliación del carril bici;1;
5526;"Autobús;";1;
5527;"Movilidad; Transporte Público;";1;
5528;"Deportes; Parques;";1;
5529;contacto humano;1;
5530;"Correos; mensajería; cartas; paquetes";2;
5531;setas;1;
5532;aire puro;1;
5533;"Seguridad y Emergencias;";1;
5534;seguridad.;2;
5535;régimen sancionador;1;
5536;Seguridad peatonal;1;
5537;semáforos badenes resaltos Antonio Ca...;1;
5538;Nano romo;1;
5539;VALDEZARZA PARKING SER;1;
5540;Autobús Express;1;
5541;Carril Bus A3;1;
5542;Conexión Barrios;3;
5543;boulevar;1;
5544;zona infantil;3;
5545;invidentes;2;
5546;saludo higiene reformas mantenimiento.;1;
5547;bombilla bajo consumo;1;
5548;calistenia;7;
5549;street workout;2;
5550;outdoor;1;
5551;entrenamiento;2;
5552;"sacos de obra"" ""escombros"" ""aparcamie...";1;
5553;"Zona carga y descarga"" ""aparcamiento";1;
5554;HappyNatura;1;
5555;corrección lingüística;1;
5556;"Movilidad"" ""Derechos Sociales"" ""Salud";1;
5557;calle Omega;1;
5558;Hispanoamerica;1;
5560;huertos;2;
5561;urbanos;2;
5562;Niceto Alcala Zamora;1;
5563;Ciudad BBVA;3;
5564;Distrito C Telefonica;3;
5565;Olimpiadas;1;
5566;sombras;1;
5567;millán astray memoria histórica paca ...;1;
5568;Linea 8;1;
5569;Familia monoparental;1;
5570;Vibraciones;1;
5572;Huerto Urbano;3;
5573;Altermundialismo;1;
5574;#artefacto #vivienda #rejas #valdebebas;1;
5575;Participación real;1;
5576;Democracia participativa.;1;
5577;VehiculoElectricoYA;1;
5578;Escuela Mayor de Danza;1;
5579;Árboles para tapar A - 3;1;
5580;Simple Lógica;1;
5581;ñiños;1;
5582;ASFALTADO FUENCARRAL EL PARDO;1;
5583;NudoNorte;1;
5584;NudoManoteras;1;
5585;inclusión social;1;
5586;Medio ambiente urbanismo sanidad;1;
5587;agustin cavadas dertiano;1;
5588;Parking disuasorio;1;
5589;Distritos.;1;
5590;Deportes-;1;
5591;Respeto por el Aparcamiento de discap...;1;
5592;nuevas tecnologías;4;
5593;Bici ciclista ciclistas baden badenes...;1;
5594;rotondas;1;
5599;"transporte;público;metro;renfe;cercan...";1;
5600;Distritos Sanblas  Rejas;1;
5601;Muro;1;
5602;página web' 'conteo votos;1;
5603;CIRCULACIÓN DE PEATONES Y VEHÍCULOS;2;
5604;desobediencia;1;
5605;A2;1;
5606;Avenida de Logroño;1;
5607;segway;2;
5608;peligrosidad;2;
5609;graffiti legalizado en algunas zonas ...;1;
5610;idea;1;
5611;Madrid Eat;2;
5612;Food Trucks;2;
5613;MadrEat;2;
5614;Santiago camino madrid albergues seña...;1;
5615;País;1;
5616;Parques Públicos;1;
5617;Peatonalización de calles;1;
5618;Contaminación Ambiental;1;
5619;Parque Manolito Gafotas;1;
5620;Urbanización;1;
5621;Vicálvaro.;1;
5622;Nueva Zelanda;1;
5623;calle prohibida;1;
5624;linea autobús 64.;1;
5625;Campamentos;1;
5626;tablas;1;
5627;"Deportes;Salud;Sostenibilidad;Urbanismo;";2;
5628;exiliados de vacaciones mesa informat...;1;
5629;pisos turísticos;2;
5630;puente pacifico;1;
5631;pedro bosch;1;
5632;avenida de barcelona;1;
5633;pacifico;1;
5635;Dependencia personas mayores;2;
5636;ESPACIO PARA TODOS;1;
5637;"Parados autónomos; ayudas; trabajo; n...";1;
5638;Beneficios sociales;1;
5639;parados larga duración.;1;
5640;anglofilios.;1;
5641;trafico viario;1;
5642;oficinas;1;
5643;orden;1;
5644;clima;2;
5645;actúa;1;
5646;distrito22;1;
5647;distrito 22;1;
5648;especulación.;1;
5649;letras gigantes;1;
5650;texto madrid;1;
5651;Prolongación del túnel al lado del Mu...;1;
5652;nazis;1;
5653;hogar social;1;
5654;nazismo;1;
5655;"multas; suciedad; basura;";1;
5656;canino;3;
5657;Familias que quedaran sin techo;1;
5658;"Callejero;Igualdad";1;
5659;"Distritos;Igualdad;Callejero;";1;
5662;Contraminación acústica;1;
5663;Madrid mas verde;1;
5664;recogida de basuras;1;
5665;camiones de la basura;1;
5667;bañar;1;
5670;circulación y movilidad;1;
5671;Valdemingómez;3;
5672;Licencia . Obras . Ascensor . Movilid...;1;
5673;Javier Crespo Prieto;1;
5674;excrementos perros adn dueños limpiez...;1;
5675;motos moto paso de cebra rejilla lluv...;1;
5676;administración gestión I+D modernizac...;1;
5677;jornada;1;
5678;conciliar;1;
5679;"Urbanismo;";1;
5680;Urbanismo metro piovera las palomas;1;
5681;Movilidad reducida.;1;
5682;Asentamientos ilegales;1;
5683;chabolas la;1;
5684;Historia de Madrid;2;
5685;editorial;1;
5688;Av. Burgos;2;
5689;"vales de compra; comercios";1;
5690;abogados;1;
5691;asesoria juridica;1;
5692;turno de oficio;1;
5693;justicia gratuita;1;
5694;Pisos Turisticos;2;
5695;#limpiezaneguilla;1;
5696;parque de berlín;3;
5697;chorros de agua;1;
5698;ola de calor;1;
5699;POLÍTICA MUNICIPAL;1;
5700;Religion obligatoria;1;
5701;pasillo verde;1;
5702;paseo Imperial;1;
5703;Impuesto Bienes Inmuebles;1;
5704;MONUMENTAL ATASCO;1;
5706;World Pride;1;
5709;Eduardo Barreiros;2;
5710;A partir 3:00 mañana.;1;
5711;Seguridad rodada;1;
5712;Basura contenedores problemas valdebe...;1;
5715;autouses;1;
5716;Ecologico;1;
5717;Vias Restringuidas;1;
5718;daños;1;
5719;pagos;2;
5720;obligación;1;
5721;Bien Interés Cultural;1;
5722;Jardines.;3;
5725;Nuevos Contenedores;1;
5726;Cumplir acuerdo pleno;1;
5727;Nocambiobasura;1;
5728;RESPETO AL DESCANSO;2;
5729;cambio del horario;1;
5730;terrazas bares restaurantes;2;
5731;licencia VTC;1;
5732;Seguridad ciudadana  Noche;1;
5734;Azoteas verdes;1;
5735;Cubiertas verdes;1;
5737;interconexiones nuevas;1;
5738;mejoras movilidad;1;
5739;callejon de la rosa;1;
5740;espejos;1;
5741;nuevas interconexiones;1;
5742;parque lineal Manzanares;1;
5743;seguridad niños;3;
5744;Centro Cultura y Ciudadanía;1;
5745;Joaquín Otamendi;1;
5746;Centro-Centro;2;
5747;"moratalaz; sopladoras";1;
5748;"moratalaz; limpieza; jardines; mangue...";1;
5749;Barrio de Madrid;1;
5750;malversación fondos públicos;1;
5751;por un derecho a hacer las cosas bién...;1;
5752;...;1;
5753;Por libertad hacer las cosas más esen...;1;
5754;"Apertura transporte público; metro en...";1;
5755;Jardines y Parques;2;
5756;Estetica Urbana;1;
5757;vtc;2;
5758;BarrioSalamanca;1;
5759;Medio Ambiente Urbanismo Sostenibilid...;2;
5761;Cartilla de vacunación y seguimiento;1;
5762;recién nacido;2;
5763;niño sano;2;
5764;vacunas;2;
5765;cartilla;1;
5766;"Urbanismo;vallecas;orcasitas;trasnpor...";1;
5767;Motor;1;
5768;Clasicos;1;
5769;Historicos;1;
5770;Infraestructuras y trafico;1;
5771;"chamartin; seguridad; urbanismo: medi...";1;
5772;Abusos de autoridad por los Agentes d...;2;
5773;césped Plaza Mayor;1;
5774;gente;1;
5775;"Fuencarral-El Pardo; Medio-Ambiente;";2;
5776;parque pista multideporte patinaje;1;
5777;Pablo Noguerales;1;
5778;estetica urbana y circulacion peatonal;1;
5779;"deliberación; plataforma virtual";1;
5780;non grata;1;
5781;Puigdemont;1;
5782;pisos;1;
5784;Masacre de árboles en el barrio Casa ...;1;
5785;zonas perros;1;
5786;madrid con perro;1;
5787;perros felices;1;
5788;perros jugando;1;
5789;buceo;1;
5790;puerto canfranc;1;
5791;olvido;1;
5792;valle de oro;2;
5793;viejo de leganés;1;
5794;"Reformas de plazas; limpieza";1;
5795;"Aravaca; Casa de Campo; rampa; acceso...";1;
5796;Tráfico y Urbanismo;3;
5797;#medioambiente #infantil #niños #cole...;1;
5798;Ana M Lopez Loro;1;
5800;"seguridad vial;  peatones; urbanismo";3;
5802;143;1;
5803;N9;1;
5804;Línea 63;1;
5805;línea44;1;
5806;paseo de la direccion;1;
5807;Muralla;2;
5808;arabe;2;
5809;Salu;1;
5810;Cementerios;1;
5811;intercambiador;3;
5812;Fisioterapia;1;
5813;Fisioterapeuta;1;
5814;avenida;1;
5815;suertes;1;
5816;visiblidad;1;
5817;micro barrios;1;
5818;realojo;1;
5819;multiculturalidad.;1;
5821;retiro parque app actividades cultura;2;
5822;árboles medio ambiente conservación s...;1;
5823;ascensor metro menéndez pelayo;1;
5824;Centro Comercial Plaza rio 2;1;
5825;Moscardo;1;
5826;Puntos de carga;1;
5827;contaminación del aire;1;
5828;´contaminación´;1;
5829;´éspacios públicos´;1;
5830;´ciudad verde´;1;
5831;Conde Casal;1;
5832;calle isla de oza;1;
5833;alternativa;2;
5834;avenida martines maristas;1;
5835;falta de carril;1;
5836;coste ahorro;1;
5837;Sentido común.;1;
5838;cucarachas;2;
5839;Perros higiene cacas canes orines pis...;1;
5840;Quevedo;1;
5841;Eloy Gonzalo;1;
5842;Chamberí en lucha;1;
5843;Maxificación comercial;1;
5844;Linea8 autobus8 autobus ampliación tr...;1;
5845;Carril bici bicicletas bulevar boulev...;1;
5846;rótulos;2;
5847;acesibilidad;1;
5848;Gestión Eficaz del Conocimiento;2;
5849;Cerro Álamos Blancos;1;
5850;Avenida Arroyo del Monte;1;
5851;#plazamayor #sintecho #sanidad #publi...;1;
5852;PlazaRio2;1;
5853;Línea 23;1;
5854;Línea 3;1;
5855;Red de Conocimiento;1;
5856;Fundación Gestión del Conocimiento;1;
5857;Alzhéimer;1;
5858;linea circular mas externa a la 6;1;
5859;zona este;1;
5860;cinexion edtr;1;
5861;wanda metropolitano;1;
5862;estadio Metropolitano;3;
5863;imperial;1;
5864;parque de la bombilla;1;
5865;san pol de mar;1;
5866;asamblea de madrid.;1;
5868;"zona azul verde; trafico";1;
5869;barras;1;
5870;jóvenes barrios;1;
5871;Salario;1;
5872;NO2;2;
5873;Incineradora;2;
5874;Incineración;2;
5875;minusválido;1;
5880;Violencia de genero;1;
5884;Metro Fuentelarreina ya;1;
5885;Contaminación Excesiva;1;
5886;bosques;1;
5891;Apoyo municipal a proyectos innovadores de alto impacto social;5;
5903;Selectividad;1;
5904;EVAU;1;
5915;MEJORA DE INFRAESTRUCTURAS;2;
5930;Drogadictos;4;
5943;Código Ético;2;
5953;turismo sostenible    no a más hostels    antiguo cine odeón  exceso de turismo en centro    recuperar vida vecinal   planificación urbanística a favor de lo...;1;
5955;MULTAS INJUSTAS;2;
5958;TRAFICO CENTRO;2;
5971;parque Atenas;2;
5976;tarjeta MULTI;2;
5979;monedasocial;2;
5980;Aire limpio;3;
5985;Limpieza y salubridad;2;
5998;estrés;3;
5999;consciencia;2;
6000;alto impacto social;3;
6004;Verónica Parra Rodríguez;1;
6014;Ciclocarriles;2;
6017;PROYECTO;1;
6019;turistificación;2;
6020;Autobuses Cruz Roja;1;
6021;Vivienda Turistica;1;
6022;Híbridos;2;
6023;Restricción;1;
6024;Cero Emisiones;1;
6025;barrio Quintana;2;
6030;ux;3;
6031;wikum;1;
6032;medialabprado;1;
6033;usuarias;1;
6034;testeo;1;
6035;medialab;1;
6036;Avenida de América;2;
6037;Conde de Casal;1;
6038;Sin gasto añadido;1;
6039;metro L6;1;
6046;cubos basura lavapies;1;
6051;biosaludable;1;
6052;gimnasio;1;
6055;descuentos transporte público metro bus renfe cercanías contaminación protocolo;1;
6056;alsa;1;
6058;Olor pis cerveza limpieza;1;
6059;Usera juegos apuestas casino;1;
6060;Eco;1;
6061;Alta contaminación;1;
6062;protocolo 3;1;
6064;Cuidadomayores;1;
6066;SMS;1;
6067;Móviles;1;
6068;Aplicacion Movil;1;
6069;Android;1;
6070;iOS;1;
6071;Cargos Públicos;1;
6072;Vehículos electricos;1;
6073;Defensa y Bienestar Animal;3;
6074;Circos con Animales;1;
6075;alquier;1;
6076;"Derechos Sociales; Sostenibilidad; Asociaciones; Urbanismo; conciliación";1;
6077;Saturacion bares y restaurantes;1;
6078;eugenia montijo;1;
6079;avenida poblados;1;
6080;césped artificial;1;
6081;C.D. Barajas;1;
6082;"""Medio Ambiente: basura; suciedad; recogida y limpieza calles";2;
6083;Pedro Garcia;1;
6084;sida;1;
6085;enfermedades raras;3;
6086;enfermedades;1;
6087;Rutas accesibles;1;
6090;latina-cuatro vientos;1;
6091;Avenida Cordoba;1;
6092;todos somos iguales;1;
6093;Radio-control;1;
6094;Drones;1;
6095;Aviones;1;
6096;Barcos;1;
6097;equipamentos deportivos;1;
6098;cafefilomania;1;
6099;Lumitaras garcía sanchez;1;
6100;"SER; Plazas azules";1;
6101;"Residentes; Plazas verdes; contaminación";1;
6102;"CEIP SAN CRISTOBAL; Colegio; Acceso seguro al colegio; Atropello; niñas;niños; Parque Móvil";1;
6103;vivir en Madrid;1;
6104;más autobuses línea 42;1;
6105;Bosque;1;
6106;Pubs;1;
6107;okupación;2;
6108;PRESUPUESTOS PARTICIPATIVOS DESASTRE EN LA TRAMITACIÓN Y EJECUCIÓN;1;
6109;calle pozas;1;
6110;indigente;1;
6111;problemas;1;
6112;Gran Vía Hortaleza;1;
6115;bolsas de plástico;2;
6121;calle segovia;1;
6123;Pro acceso Entrevias-Asamblea de Madrid;1;
6125;Símbolo;2;
6140;"""Urbanismo";2;
6141;ceNt;1;
6142;depotre;1;
6143;"educación""";1;
6147;"movilidad; sostenibilidad; urbanismo";1;
6148;guardia;1;
6149;chicles;1;
6150;Eliminación chabolas;1;
6151;desarrollo plan general;1;
6152;limpieza solar;1;
6154;"""Seguridad y Emergencias"" Trafico";4;
6155;l;1;
6156;sirenas;2;
6157;demografía;1;
6159;Contenedores basura reciclaje subsuelo;1;
6161;"bici; movilidad";1;
6167;Atascos M-40 San Blas - Vicalvaro;1;
6172;Innovauta;1;
6177;Valla;2;
6178;Jevis;2;
6179;Noema Tronconi;1;
6180;José Manuel Villadoniga Costa;1;
6181;algoritmos;1;
6184;Edificio público;1;
6204;PASEO PEATONAL;1;
6205;buena educación;2;
6206;Telefónica;1;
6212;Seguridad y ocio infantil usera;1;
6213;hipocresía;1;
6214;"Medio Ambiente"";";2;
6215;"""Movilidad"";""Salud"";""Seguridad y Emergencias"";""Urbanismo"";""Cultura";1;
6220;Barrio de Begoña;1;
6222;uso via publica;1;
6224;caucho;2;
6225;Construcciones que abusan del espacio común;1;
6232;REPARAR Y MEJORAR CALLE ZAIDA;1;
6233;cigarros;2;
6236;Seguimiento presupuestos participativos;1;
6242;academia solidaria de musica;1;
6243;clases de música;1;
6247;http:www.acabemosconelmaltratoalaspalomas.com201702guia-multiestrategica-gestion-etica-de.html;1;
6249;Grupo Peineta;6;
6260;Mari  Paz Segura García;3;
6266;habitabilidadad;1;
6268;"""Medio Ambiente"" derechos x los Animales";1;
6276;app movil;1;
6277;mercadillo;1;
6278;Francisco Muñoz sobrino;1;
6279;JAVIER DE BLAS ESTEBAN;1;
6280;Aparcamiento en VALDEBERNARDO;1;
6284;mierda   de  perro   en  los  parques  de  madrid;1;
6288;San Juan Bautista;1;
6291;ANGEL LEON CONDE;1;
6292;"transporte; seguridad y emergencias;";2;
6294;Innovadores;1;
6295;Doctor;1;
6298;"Deportes"" ""Juegos Deportivos Municipales"" ""Banquillos"" ""Metereologia";1;
6299;"""Urbanismo"" animales de compañía civismo seguridad";2;
6302;Reparto no contaminante;2;
6307;carabanchel  opañel solar san miguel parque arboleda perros;1;
6308;"deportes; medio ambiente ; salud ; seguridad";1;
6310;"Asociaciones""educacion";1;
6311;"""Derechos Sociales";3;
6326;"metro; movilidad; transporte público; ramal; goya";1;
6333;Mesa de Movilidad y Urbanismo;2;
6337;Cul;1;
6357;Psicoeducativo;1;
6369;eduación;2;
6374;"Salud"" ""Mesa de la Infancia y Juventud de Distrito Centro";1;
6375;Asociación Plataforma REDOMI;1;
6376;Programa Musicosocial DaLaNota;1;
6377;"Medio-Ambiente;Limpieza viaria;Reciclaje;Residuos;Sostenibilidad";5;
6386;musicaparatodxs;1;
6388;Churruca;2;
6389;Apodaca;1;
6390;Larra;1;
6391;la granja;1;
6392;musica barroca;1;
6393;madrid ciudad barroca;1;
6394;Vecinos ruidosos;1;
6395;"""Participación"" ocio adolescencia derechos infancia y adolescencia autogestion enredadero";1;
6396;ML1;1;
6398;plaza santo domingo;2;
6401;EnfermedadesRaras;3;
6402;#DiaMundialEnfermedadesRaras;1;
6403;residuos y  vertederos y basura;1;
6405;ronda segovia- la latina;1;
6406;bicimad carabanchel;1;
6407;"""Animalista"".";1;
6408;AUTOBUS BARRIO BUTARQUE;1;
6409;AUTOBUS DENTRO DEL BARRIO DE MARCONI;1;
6410;semicircular;1;
